Type,Address,ZIP,Purchase Amt,Purchase Down %,1st Amount,2nd Amount,CLTV %,Purchase Date,Purchase Type,City,Owner Occ?,Listed for Sale?
SFR,4250 147TH ST,11355,1200000,50,600000,,41,3/13/2014,Market,FLUSHING,1,0
CND,14611 BEECH AVE 1B,11355,790000,30,553000,,69,5/13/2022,Market,FLUSHING,0,0
CND,14611 BEECH AVE 2D,11355,560000,25,420000,,32,12/22/2020,Market,FLUSHING,1,0
CND,14611 BEECH AVE 2B,11355,580000,100,,,0,5/4/2016,Market,FLUSHING,1,0
SFR,14715 BEECH AVE,11355,920000,40,1728,,0,2/13/2017,Market,FLUSHING,1,0
SFR,14964 SANFORD AVE,11355,561000,38,315000,,28,4/17/2013,Market,FLUSHING,1,0
SFR,14962 ASH AVE,11355,988000,37,622000,,63,1/17/2023,Market,FLUSHING,1,0
SFR,4240 155TH ST,11355,670000,30,469000,,41,8/11/2015,Market,FLUSHING,1,0
SFR,4215 155TH ST,11355,929500,35,604000,,63,5/1/2023,Market,FLUSHING,1,0
SFR,4254 156TH ST,11355,990000,40,594000,,55,6/4/2021,Market,FLUSHING,1,0
SFR,4267 MURRAY ST,11355,885000,52,425000,,30,3/11/2015,Market,FLUSHING,1,0
SFR,4267 156TH ST,11355,1629200,100,,,0,6/29/2021,Market,FLUSHING,1,0
CND,4258 157TH ST 3B,11355,535000,60,214000,,36,2/10/2023,Market,FLUSHING,0,0
CND,4258 157TH ST 2A,11355,450000,100,,,0,9/22/2016,Market,FLUSHING,1,0
CND,4260 157TH ST 4C,11355,520000,100,,,0,12/7/2022,Market,FLUSHING,0,0
SFR,4225 157TH ST,11355,850000,51,417000,,28,8/30/2016,Market,FLUSHING,0,0
SFR,4330 147TH ST,11355,1180000,50,590000,,43,9/26/2017,Market,FLUSHING,1,0
SFR,14743 ELM AVE,11355,960000,40,576000,,53,2/26/2020,Market,FLUSHING,1,0
SFR,14741 ELM AVE,11355,1275000,45,700000,,64,7/7/2022,Market,FLUSHING,1,0
SFR,14742 ELM AVE,11355,1298000,55,580000,,43,9/8/2022,Market,FLUSHING,1,0
SFR,4362 149TH ST,11355,720000,62,270000,120000,44,5/7/2021,Market,FLUSHING,1,0
SFR,14911 CHERRY AVE,11355,998000,65,350000,,25,8/4/2016,Market,FLUSHING,1,0
SFR,14954 CHERRY AVE,11355,850000,52,410000,,44,3/1/2022,Market,FLUSHING,1,0
SFR,14953 ELM AVE,11355,1750000,50,875000,,47,8/31/2021,Market,FLUSHING,1,0
SFR,4363 149TH ST,11355,993000,25,744750,,68,12/23/2020,Market,FLUSHING,1,0
SFR,15513 DELAWARE AVE,11355,880000,100,310000,,29,12/26/2019,Market,FLUSHING,1,0
SFR,4336 156TH ST,11355,805000,33,500000,,59,12/27/2017,Market,FLUSHING,1,0
SFR,4334 156TH ST,11355,787000,40,470000,,59,9/27/2023,Market,FLUSHING,0,0
SFR,4340 156TH ST,11355,920000,57,400000,,30,3/23/2016,Market,FLUSHING,0,0
SFR,4357 MURRAY ST,11355,649000,50,324500,,27,5/30/2014,Market,FLUSHING,0,0
SFR,4329 MURRAY ST,11355,998000,40,598800,,52,1/20/2021,Market,FLUSHING,1,0
SFR,4335 156TH ST,11355,560000,100,,,0,6/25/2015,Market,FLUSHING,0,0
SFR,4340 157TH ST,11355,930000,40,558000,,53,3/30/2021,Market,FLUSHING,1,0
SFR,4362 157TH ST,11355,992000,35,644800,,62,8/29/2022,Market,FLUSHING,1,0
SFR,15621 45TH AVE,11355,860000,40,516000,,48,11/5/2021,Market,FLUSHING,0,0
SFR,14919 HAWTHORNE AVE,11355,1025000,50,512500,,51,10/5/2023,Market,FLUSHING,1,0
SFR,14952 HAWTHORNE AVE,11355,525000,21,417000,,34,9/6/2012,Market,FLUSHING,0,0
SFR,4563 156TH ST,11355,843000,,590100,,51,6/18/2019,NonMarket-Family,FLUSHING,1,0
SFR,4575 156TH ST,11355,530000,30,371000,,30,2/1/2013,Market,FLUSHING,1,0
SFR,4525 156TH ST,11355,928000,32,628000,,60,2/19/2021,Market,FLUSHING,1,0
SFR,4528 157TH ST,11355,780000,42,450000,,35,8/17/2015,Market,FLUSHING,1,0
SFR,4538 157TH ST,11355,980000,69,300000,,27,3/11/2021,Market,FLUSHING,1,0
SFR,4522 157TH ST,11355,925000,41,545000,,58,1/11/2022,Market,FLUSHING,1,0
SFR,4534 157TH ST,11355,830000,100,300000,,21,3/28/2016,Market,FLUSHING,1,0
SFR,4564 157TH ST,11355,673000,41,400000,,29,2/28/2013,Market,FLUSHING,0,0
SFR,4577 157TH ST,11355,920000,33,620000,,61,6/26/2020,Market,FLUSHING,1,0
SFR,4557 157TH ST,11355,1150000,50,575000,250000,54,9/17/2015,Market,FLUSHING,1,0
SFR,4517 157TH ST,11355,850000,50,425000,,44,9/25/2023,Market,FLUSHING,1,0
SFR,14720 46TH AVE,11355,710000,50,355000,3558,31,3/6/2015,Market,FLUSHING,0,0
SFR,14904 46TH AVE,11355,875000,35,568750,,54,12/21/2018,Market,FLUSHING,1,0
SFR,14930 46TH AVE,11355,680000,100,,,0,8/23/2022,Market,FLUSHING,1,0
SFR,14739 JASMINE AVE,11355,988888,40,591000,,54,3/23/2021,Market,FLUSHING,1,0
SFR,14729 JASMINE AVE,11355,870000,54,402000,,38,1/31/2017,Market,FLUSHING,0,0
SFR,14723 JASMINE AVE,11355,1070000,44,600000,,42,7/12/2017,Market,FLUSHING,1,0
SFR,14726 JASMINE AVE,11355,998800,50,499000,,40,5/21/2021,Market,FLUSHING,1,0
SFR,14744 JASMINE AVE,11355,1260000,20,1008000,,74,11/17/2021,Market,FLUSHING,0,0
SFR,14760 JASMINE AVE,11355,965000,100,,,0,8/6/2020,Market,FLUSHING,1,0
SFR,14837 KALMIA AVE,11355,925000,46,495000,300000,68,8/11/2015,Market,FLUSHING,0,0
SFR,14815 LABURNUM AVE,11355,1080000,40,648000,,58,4/6/2023,Market,FLUSHING,1,0
SFR,14821 LABURNUM AVE,11355,970000,35,630000,,44,9/13/2019,Market,FLUSHING,1,0
SFR,4625 156TH ST,11355,930000,62,350000,,37,1/27/2023,Market,FLUSHING,1,0
SFR,15606 46TH AVE,11355,805000,100,,,0,2/13/2020,Market,FLUSHING,1,0
SFR,4626 157TH ST,11355,999999,45,550000,,45,8/19/2021,Market,FLUSHING,1,0
SFR,4658 157TH ST,11355,700000,100,,,0,4/24/2015,Market,FLUSHING,1,0
SFR,4654 157TH ST,11355,955000,41,560000,,47,12/14/2018,Market,FLUSHING,0,0
SFR,4661 157TH ST,11355,850100,20,679000,,65,12/7/2018,Market,FLUSHING,1,0
SFR,4665 157TH ST,11355,580000,50,477565,,45,3/20/2013,Market,FLUSHING,1,0
SFR,4631 157TH ST,11355,1100000,28,790000,,61,11/30/2021,Market,FLUSHING,1,0
SFR,4653 157TH ST,11355,1029000,40,617277,14912,56,7/31/2018,Market,FLUSHING,1,0
SFR,4635 157TH ST,11355,851000,100,,,0,3/14/2019,Market,FLUSHING,1,0
SFR,4716 156TH ST,11355,1380000,57,600000,,44,1/4/2022,Market,FLUSHING,1,0
SFR,4732 156TH ST,11355,1108000,53,520000,,36,1/6/2022,Market,FLUSHING,1,0
SFR,4721 156TH ST,11355,1680000,100,892500,,63,2/5/2016,Market,FLUSHING,1,0
SFR,15604 LABURNUM AVE,11355,895000,100,,,0,10/1/2015,Market,FLUSHING,1,0
SFR,4726 157TH ST,11355,1300000,100,,,0,4/3/2023,Market,FLUSHING,1,0
SFR,4727 157TH ST,11355,1105000,40,663000,,59,12/20/2021,Market,FLUSHING,1,0
SFR,15618 OAK AVE,11355,1230000,40,738000,20279,47,12/8/2016,Market,FLUSHING,1,0
SFR,15727 QUINCE AVE,11355,842500,20,674000,16751,47,10/14/2014,Market,FLUSHING,1,0
SFR,15733 ROSE AVE,11355,1250000,100,,,0,1/26/2023,Market,FLUSHING,0,0
SFR,15717 QUINCE AVE,11355,1700000,100,,,0,3/9/2022,Market,FLUSHING,1,0
SFR,15705 ROSE AVE,11355,2100000,100,,,0,8/2/2022,Market,FLUSHING,1,0
SFR,15720 QUINCE AVE,11355,1260000,52,600000,,49,11/17/2023,Market,FLUSHING,1,0
SFR,15744 QUINCE AVE,11355,995500,50,,,0,11/7/2016,Market,FLUSHING,1,0
SFR,13016 58TH AVE,11355,660000,40,396000,,31,10/8/2013,Market,FLUSHING,1,0
CND,13014 60TH AVE 3A,11355,35000,100,,,0,10/19/2023,Market,FLUSHING,1,0
SFR,5744 134TH ST,11355,1450000,55,650000,,41,4/27/2022,Market,FLUSHING,1,0
SFR,5709 134TH ST,11355,1306000,50,653000,,51,1/27/2023,Market,FLUSHING,1,0
SFR,13436 57TH AVE,11355,850000,51,417000,,25,5/13/2013,Market,FLUSHING,0,0
SFR,13234 58TH RD,11355,810000,50,405000,,24,11/27/2015,Market,FLUSHING,1,0
SFR,13433 59TH AVE,11355,955000,48,495000,,36,9/28/2016,Market,FLUSHING,0,0
SFR,13441 59TH AVE,11355,910000,40,546000,,53,12/28/2020,Market,FLUSHING,1,0
SFR,13412 58TH RD,11355,1410000,50,700000,,56,6/23/2022,Market,FLUSHING,1,0
SFR,13233 60TH AVE,11355,1320000,100,,,0,1/28/2022,Market,FLUSHING,1,0
SFR,13255 60TH AVE,11355,1030000,56,450000,,44,8/30/2023,Market,FLUSHING,1,0
SFR,13623 57TH RD,11355,647000,40,388200,4656,27,3/4/2013,Market,FLUSHING,1,0
SFR,13647 58TH AVE,11355,900000,100,,,0,10/6/2021,Market,FLUSHING,1,0
SFR,13611 59TH AVE,11355,838000,64,300000,1606,23,12/18/2015,Market,FLUSHING,1,0
SFR,5715 138TH ST,11355,1195000,50,600000,,47,6/30/2022,Market,FLUSHING,0,0
SFR,13804 58TH AVE,11355,850000,40,510000,,47,6/21/2019,Market,FLUSHING,1,0
CND,13831 58TH RD 3A,11355,824782,100,,,0,11/10/2021,Market,FLUSHING,1,0
CND,13831 58TH RD 2E,11355,680000,100,,,0,10/20/2021,Market,FLUSHING,1,0
CND,5804 MAIN ST 2A,11355,700000,30,490000,,69,6/29/2022,Market,FLUSHING,0,0
SFR,5905 136TH ST,11355,926000,36,596000,,57,10/19/2020,Market,FLUSHING,1,0
SFR,13630 59TH AVE,11355,950000,20,760000,,71,10/29/2021,Market,FLUSHING,1,0
SFR,13638 59TH AVE,11355,988000,44,550000,,56,10/25/2023,Market,FLUSHING,1,0
SFR,13636 59TH AVE,11355,865000,54,,,0,8/18/2016,Market,FLUSHING,1,0
SFR,13645 60TH AVE,11355,680000,41,8957,,1,7/9/2014,Market,FLUSHING,1,0
SFR,13837 60TH AVE,11355,870000,50,435000,,53,12/12/2022,Market,FLUSHING,1,0
SFR,13842 60TH AVE,11355,735000,100,,,0,11/1/2022,Market,FLUSHING,1,0
SFR,13915 58TH AVE,11355,920000,33,,,0,8/14/2013,Market,FLUSHING,1,0
SFR,14118 BOOTH MEMORIAL AVE,11355,963000,36,583000,,47,7/26/2017,Market,FLUSHING,0,0
SFR,5718 142ND ST,11355,1188000,100,,,0,9/12/2023,Market,FLUSHING,1,0
SFR,5722 142ND ST,11355,1180000,100,900000,,76,6/6/2022,Market,FLUSHING,1,0
SFR,13932 58TH AVE,11355,1105000,73,300000,,26,3/30/2022,Market,FLUSHING,1,0
SFR,14027 58TH RD,11355,810000,100,,,0,9/21/2015,Market,FLUSHING,1,0
SFR,14005 58TH RD,11355,1222000,50,611000,,52,12/29/2022,Market,FLUSHING,1,0
SFR,14107 59TH AVE,11355,692000,39,,,0,6/4/2013,Market,FLUSHING,1,0
SFR,14101 59TH AVE,11355,1420000,49,720000,,51,2/25/2019,Market,FLUSHING,0,0
SFR,5706 146TH ST,11355,990000,,210000,,16,1/3/2023,NonMarket-Family,FLUSHING,1,0
SFR,5828 146TH ST,11355,1325000,50,662500,,54,3/20/2023,Market,FLUSHING,1,0
SFR,14222 58TH RD,11355,1300000,50,647000,,53,4/11/2022,Market,FLUSHING,1,0
SFR,14208 59TH AVE,11355,700000,40,420000,,37,8/19/2015,Market,FLUSHING,0,0
SFR,14618 BOOTH MEMORIAL AVE,11355,535000,40,321000,,27,4/29/2013,Market,FLUSHING,1,0
SFR,14616 58TH AVE,11355,1650000,100,936000,38327,48,5/19/2016,Market,FLUSHING,1,0
SFR,14620 58TH AVE,11355,980000,35,637000,,65,6/8/2022,Market,FLUSHING,0,0
SFR,14622 58TH AVE,11355,813000,38,500000,,46,9/24/2015,Market,FLUSHING,0,0
SFR,14643 58TH RD,11355,161000,100,263532,,25,9/11/1992,Market,FLUSHING,1,0
SFR,14635 58TH RD,11355,950000,100,,,0,9/16/2022,Market,FLUSHING,1,0
SFR,14613 58TH RD,11355,998888,50,499000,,51,1/27/2023,Market,FLUSHING,1,0
SFR,14647 59TH AVE,11355,790000,59,325000,12773,29,11/9/2015,Market,FLUSHING,0,0
SFR,14621 59TH AVE,11355,930000,41,550000,,55,1/29/2020,Market,FLUSHING,1,0
SFR,14617 60TH AVE,11355,620000,100,,,0,10/22/2013,Market,FLUSHING,1,0
SFR,14636 60TH AVE,11355,730000,100,,,0,7/1/2014,Market,FLUSHING,1,0
SFR,14650 60TH AVE,11355,875000,100,300000,,30,9/15/2015,Market,FLUSHING,1,0
SFR,14841 58TH AVE,11355,903000,38,560000,,59,5/16/2023,Market,FLUSHING,1,0
SFR,14829 58TH AVE,11355,608000,70,185000,,15,8/12/2013,Market,FLUSHING,1,0
SFR,14820 BOOTH MEMORIAL AVE,11355,800000,62,300000,,30,12/8/2020,Market,FLUSHING,1,0
SFR,14834 BOOTH MEMORIAL AVE,11355,900000,40,540000,,54,9/21/2021,Market,FLUSHING,1,0
SFR,14849 58TH RD,11355,385000,100,480000,,50,11/18/2019,Market Flip,FLUSHING,1,0
SFR,14835 58TH RD,11355,885000,51,430000,,42,1/18/2019,Market,FLUSHING,1,0
SFR,14818 58TH AVE,11355,907000,40,535000,,53,3/6/2019,Market,FLUSHING,0,0
SFR,14832 58TH AVE,11355,575000,52,,,0,5/30/2013,Market,FLUSHING,1,0
SFR,14844 58TH AVE,11355,655000,100,,,0,5/7/2015,Market,FLUSHING,1,0
SFR,14816 58TH RD,11355,920000,46,500000,,49,7/16/2021,Market,FLUSHING,1,0
SFR,14828 58TH RD,11355,573000,40,435000,,45,7/8/2013,Market,FLUSHING,1,0
SFR,14851 60TH AVE,11355,650000,25,475000,,57,2/3/2022,Market,FLUSHING,1,0
SFR,14827 60TH AVE,11355,863000,50,431500,,44,3/24/2021,Market,FLUSHING,1,0
SFR,14837 60TH AVE,11355,860000,30,602000,,60,8/17/2020,Market,FLUSHING,1,0
SFR,14835 60TH AVE,11355,608000,45,315000,,33,4/29/2015,Market,FLUSHING,1,0
SFR,14825 60TH AVE,11355,650000,46,350000,,28,8/30/2013,Market,FLUSHING,1,0
SFR,14829 60TH AVE,11355,883000,57,383000,,39,9/20/2021,Market,FLUSHING,1,0
SFR,14810 59TH AVE,11355,1200000,40,720000,302600,73,2/2/2018,Market,FLUSHING,1,0
SFR,14822 60TH AVE,11355,660000,40,396000,,34,8/22/2013,Market,FLUSHING,1,0
SFR,14862 60TH AVE,11355,920000,41,540000,,54,9/28/2021,Market,FLUSHING,1,0
SFR,14860 60TH AVE,11355,848000,30,593000,,54,6/23/2016,Market,FLUSHING,0,0
SFR,15030 BOOTH MEMORIAL AVE,11355,615000,100,260000,,23,12/31/2014,Market,FLUSHING,0,0
SFR,15056 BOOTH MEMORIAL AVE,11355,960000,45,530000,,52,4/28/2022,Market,FLUSHING,1,0
SFR,15067 58TH AVE,11355,980000,51,480000,,42,6/10/2020,Market,FLUSHING,1,0
SFR,15061 58TH AVE,11355,900000,100,,,0,9/14/2020,Market,FLUSHING,1,0
SFR,15029 58TH AVE,11355,880000,100,,,0,6/26/2018,Market,FLUSHING,1,0
SFR,15017 58TH AVE,11355,785000,50,392500,,40,4/29/2021,Market,FLUSHING,1,0
SFR,15024 BOOTH MEMORIAL AVE,11355,860000,40,516000,,51,10/12/2017,Market,FLUSHING,1,0
SFR,15063 58TH RD,11355,1105000,59,450000,,44,10/7/2022,Market,FLUSHING,1,0
SFR,15061 58TH RD,11355,850000,40,510000,,55,10/28/2022,Market,FLUSHING,1,0
SFR,15053 58TH RD,11355,658000,54,300000,,26,4/10/2015,Market,FLUSHING,0,0
SFR,15045 58TH RD,11355,705000,65,250000,,22,5/20/2015,Market,FLUSHING,1,0
SFR,15043 58TH RD,11355,888000,,444000,1877,41,7/10/2017,NonMarket-Family,FLUSHING,0,0
SFR,15020 58TH AVE,11355,765000,35,500000,,45,2/2/2016,Market,FLUSHING,0,0
SFR,15030 58TH AVE,11355,700000,59,,,0,4/14/2015,Market,FLUSHING,0,0
SFR,15052 58TH AVE,11355,950000,40,570000,,57,9/21/2021,Market,FLUSHING,1,0
SFR,5839 150TH ST,11355,872000,30,610000,,59,1/8/2020,Market,FLUSHING,1,0
SFR,15048 58TH RD,11355,960000,64,350000,,36,10/14/2022,Market,FLUSHING,0,0
SFR,15058 58TH RD,11355,838000,47,440000,,46,11/5/2021,Market,FLUSHING,0,0
SFR,15047 60TH AVE,11355,706000,50,353000,4810,29,1/7/2014,Market,FLUSHING,1,0
SFR,15029 60TH AVE,11355,750000,100,,,0,10/22/2014,Market,FLUSHING,1,0
SFR,15033 60TH AVE,11355,990000,50,495000,,49,3/31/2023,Market,FLUSHING,1,0
SFR,5907 150TH ST,11355,990000,60,400000,,41,1/10/2023,Market,FLUSHING,1,0
SFR,15042 60TH AVE,11355,863000,40,517800,,52,1/13/2022,Market,FLUSHING,0,0
SFR,5726 KISSENA BLVD,11355,980000,35,637000,,54,11/14/2018,Market,FLUSHING,0,0
SFR,15317 58TH AVE,11355,920000,40,550000,,50,2/14/2019,Market,FLUSHING,1,0
SFR,15319 58TH AVE,11355,830000,76,200000,,20,11/17/2020,Market,FLUSHING,1,0
SFR,15316 BOOTH MEMORIAL AVE,11355,840000,48,435000,,34,9/13/2016,Market,FLUSHING,1,0
SFR,15332 BOOTH MEMORIAL AVE,11355,880000,40,528000,,53,9/16/2021,Market,FLUSHING,1,0
SFR,15307 58TH AVE,11355,695000,40,417000,,38,8/28/2015,Market,FLUSHING,1,0
SFR,15347 58TH RD,11355,855000,100,675000,,59,9/3/2015,Market,FLUSHING,1,0
SFR,15325 58TH RD,11355,860000,50,430000,,41,3/9/2021,Market,FLUSHING,1,0
SFR,15308 58TH AVE,11355,710000,45,390000,,35,1/28/2016,Market,FLUSHING,1,0
SFR,15310 58TH AVE,11355,853000,54,390000,,41,6/14/2023,Market,FLUSHING,0,0
SFR,15318 58TH AVE,11355,810000,40,486000,,47,8/2/2018,Market,FLUSHING,0,0
SFR,15332 58TH AVE,11355,555000,41,330000,,25,12/28/2012,Market,FLUSHING,1,0
SFR,15340 58TH AVE,11355,800000,38,498000,,50,8/17/2020,Market,FLUSHING,1,0
SFR,15338 58TH RD,11355,955000,55,425000,,42,11/1/2021,Market,FLUSHING,1,0
SFR,15339 60TH AVE,11355,700000,45,46729,,4,6/22/2015,Market,FLUSHING,0,0
SFR,15337 60TH AVE,11355,340000,0,380000,,36,9/10/2015,Market,FLUSHING,1,0
SFR,15306 59TH AVE,11355,650000,,650000,,45,6/29/2022,NonMarket-Family,FLUSHING,1,0
SFR,15342 60TH AVE,11355,1300000,48,675000,,45,12/6/2018,Market,FLUSHING,0,0
SFR,15417 58TH AVE,11355,863000,41,510000,,51,8/28/2020,Market,FLUSHING,1,0
SFR,15409 58TH AVE,11355,700000,51,340000,,31,4/18/2016,Market,FLUSHING,1,0
SFR,15419 58TH AVE,11355,915000,100,,,0,6/20/2023,Market,FLUSHING,1,0
SFR,15416 BOOTH MEMORIAL AVE,11355,890000,20,712000,,70,6/23/2021,Market,FLUSHING,1,0
SFR,15404 58TH AVE,11355,823000,40,493000,,53,7/16/2021,Market,FLUSHING,1,0
SFR,15420 58TH AVE,11355,900000,46,490000,,51,3/23/2022,Market,FLUSHING,1,0
SFR,15421 59TH AVE,11355,700000,50,445000,,41,4/13/2016,Market,FLUSHING,1,0
SFR,15408 58TH RD,11355,878000,54,400000,,42,6/28/2021,Market,FLUSHING,1,0
SFR,5730 156TH ST,11355,928000,35,600000,,63,3/1/2023,Market,FLUSHING,1,0
SFR,5744 156TH ST,11355,910000,30,637000,,69,8/25/2022,Market,FLUSHING,1,0
SFR,15515 59TH AVE,11355,838000,30,586000,,67,8/18/2022,Market,FLUSHING,0,0
SFR,5819 155TH ST,11355,820000,44,450000,,45,4/3/2017,Market,FLUSHING,1,0
SFR,5837 155TH ST,11355,835000,25,625000,,66,12/9/2021,Market,FLUSHING,1,0
SFR,5732 157TH ST,11355,1750000,71,,,0,5/5/2023,Market,FLUSHING,1,0
SFR,5760 157TH ST,11355,705000,50,352500,,27,7/18/2013,Market,FLUSHING,0,0
SFR,5745 157TH ST,11355,1950000,64,700000,,37,5/2/2023,Market,FLUSHING,1,0
SFR,5916 154TH PL,11355,950000,43,546000,,53,10/4/2021,Market,FLUSHING,1,0
SFR,5946 155TH ST,11355,852000,40,511000,,52,11/7/2018,Market,FLUSHING,0,0
SFR,5935 155TH ST,11355,860000,42,499000,,52,7/22/2021,Market,FLUSHING,0,0
SFR,5917 155TH ST,11355,790000,100,474000,,46,2/13/2020,Market,FLUSHING,1,0
SFR,5918 156TH ST,11355,920000,30,644000,,67,10/11/2022,Market,FLUSHING,1,0
SFR,5941 156TH ST,11355,800000,46,430000,,45,9/9/2021,Market,FLUSHING,1,0
SFR,5933 156TH ST,11355,912000,,456000,17803,45,7/3/2019,NonMarket-Family,FLUSHING,1,0
SFR,5917 157TH ST,11355,900000,35,585000,,60,1/13/2022,Market,FLUSHING,0,0
CND,14220 FRANKLIN AVE 2C,11355,560000,100,,,0,11/26/2021,Market,FLUSHING,1,0
CND,14220 FRANKLIN AVE 5S,11355,600000,40,360000,,61,4/6/2022,Market,FLUSHING,1,0
CND,49 CHAMBERS ST 11F,10007,1300000,100,35606648,,21,2/11/2021,Market,NEW YORK,1,0
CND,24 LEONARD ST 4,10013,14700000,100,8880000,,56,8/11/2021,Market,NEW YORK,1,0
CND,473 BROADWAY 7E,10013,4100000,100,,,0,7/1/2022,Market,NEW YORK,1,0
CND,565 BROOME ST N10B,10013,1250000,100,,,0,7/1/2022,Market,NEW YORK,1,0
CND,565 BROOME ST S11C,10013,4160000,20,3328000,,85,7/18/2022,Market,NEW YORK,1,0
CND,565 BROOME ST S7C,10013,4150000,100,,,0,12/6/2022,Market,NEW YORK,1,0
CND,14220 FRANKLIN AVE 2A,11355,600000,58,250000,,40,5/23/2022,Market,FLUSHING,0,0
CND,108 LEONARD ST 4K,10013,2150000,100,,,0,6/20/2023,Market,NEW YORK,0,0
CND,108 LEONARD ST 5I,10013,2050000,100,,,0,8/3/2021,Market,NEW YORK,1,0
CND,108 LEONARD ST 5P,10013,4600000,46,2500000,,54,5/16/2023,Market,NEW YORK,0,0
CND,108 LEONARD ST 8D,10013,1845000,100,,,0,7/5/2023,Market,NEW YORK,0,0
CND,108 LEONARD ST 11K,10013,1950000,100,,,0,6/21/2022,Market,NEW YORK,1,0
CND,91 LEONARD ST 2D,10013,3050000,100,,,0,8/25/2022,Market,NEW YORK,1,0
CND,91 LEONARD ST 4A,10013,2690000,20,2152000,,75,6/29/2023,Market,NEW YORK,0,0
CND,91 LEONARD ST 4B,10013,1625000,20,,,0,8/18/2021,Market,NEW YORK,1,0
CND,91 LEONARD ST 4H,10013,1465000,32,1000000,,67,2/10/2023,Market,NEW YORK,1,0
CND,91 LEONARD ST 12F,10013,3753200,33,2500000,,64,10/24/2019,Market,NEW YORK,1,0
CND,91 LEONARD ST 12G,10013,2950000,32,2000000,,71,3/4/2022,Market,NEW YORK,1,0
CND,570 BROOME ST 4C,10013,2050000,20,1640000,,63,4/15/2020,Market,NEW YORK,1,0
CND,570 BROOME ST 13A,10013,4265000,100,2700000,,63,6/15/2023,Market,NEW YORK,0,0
CND,570 BROOME ST 16A,10013,2965000,100,,,0,12/6/2022,Market,NEW YORK,1,0
CND,570 BROOME ST 21B,10013,2800000,100,,,0,3/24/2023,Market,NEW YORK,1,0
CND,570 BROOME ST 22A,10013,3435000,40,2061000,,69,6/10/2022,Market,NEW YORK,1,0
CND,13317 SANFORD AVE 3A,11355,370000,30,259000,,65,8/3/2022,Market,FLUSHING,0,0
CND,13317 SANFORD AVE 4B,11355,330888,100,,,0,3/9/2020,Market,FLUSHING,1,0
CND,13317 SANFORD AVE 6D,11355,590000,49,300000,,47,1/6/2022,Market,FLUSHING,0,0
CND,13232 MAPLE AVE 3B,11355,510297,51,250000,,35,2/24/2020,Market,FLUSHING,1,0
CND,72 READE ST 2N,10007,5750000,100,,,0,4/29/2022,Market,NEW YORK,1,0
CND,14220 FRANKLIN AVE 6B,11355,,,,,0,,,FLUSHING,1,0
CND,30 WARREN ST PH1,10007,7300000,100,1500000,,19,9/15/2020,Market,NEW YORK,0,1
CND,13317 SANFORD AVE 5B,11355,383000,100,,,0,9/22/2023,Market,FLUSHING,0,0
CND,13620 BOOTH MEMORIAL AVE 2F,11355,596000,33,400000,,66,11/4/2022,Market,FLUSHING,0,0
CND,13620 BOOTH MEMORIAL AVE 3J,11355,610950,100,300000,,45,6/17/2021,Market,FLUSHING,1,0
CND,14220 FRANKLIN AVE 2F,11355,628000,35,408200,,66,9/25/2023,Market,FLUSHING,0,0
CND,14220 FRANKLIN AVE 4C,11355,450000,100,,,0,9/20/2021,Market,FLUSHING,1,0
CND,14220 FRANKLIN AVE 5T,11355,470000,,329000,,71,6/8/2023,NonMarket-Family,FLUSHING,1,0
CND,13240 SANFORD AVE 3G,11355,565000,40,339000,,52,6/9/2022,Market,FLUSHING,1,0
CND,13240 SANFORD AVE 4B,11355,535000,40,321000,,57,6/3/2022,Market,FLUSHING,0,0
CND,13111 FOWLER AVE 3E,11355,685000,100,,,0,5/24/2023,Market,FLUSHING,0,0
CND,14220 FRANKLIN AVE 3Q,11355,460000,100,,,0,1/28/2022,Market,FLUSHING,0,0
CND,10 GREENE ST 3,10013,4950000,37,3100000,,59,11/22/2023,Market,NEW YORK,0,0
CND,570 BROOME ST 9C,10013,1287500,20,1030000,,73,11/15/2021,Market,NEW YORK,1,0
CND,14427 SANFORD AVE 2N,11355,777500,100,,,0,4/21/2023,Market,FLUSHING,0,0
CND,465 WASHINGTON ST 7,10013,4150000,100,,,0,8/23/2023,Market,NEW YORK,0,0
The information contained in this report is subject to the license restrictions and all other terms contained in PropertyRadar.com's User Agreement.,,,,,,,,,,,,
