Address,Count,Zipcode,Type,Owner Occ?,Purchase Amt,Amount Mortgaged,% Borrowed,Mtg Tx Pd,Mansion Tax Pd,New Sales Tax Amount,Population,Median Age,Household Income,Per Capita Income,Median Gross Rent,Poverty Count,Poverty Rate
22 RENWICK ST 7B,1,10013,CND,1.0,1830000.0,300000.0,16.39344262295082,5400.0,18300.0,81215.40000000001,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
15 RENWICK ST 302,1,10013,CND,1.0,1988642.0,0.0,0.0,0.0,19886.42,88255.93196,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
15 RENWICK ST 202,1,10013,CND,1.0,2300000.0,1610000.0,70.0,31395.0,23000.0,102074.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
15 RENWICK ST TH2,1,10013,CND,1.0,4200000.0,827393.0,19.69983333333333,16134.1635,42000.0,186396.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
15 RENWICK ST 303,1,10013,CND,1.0,2200000.0,1540000.0,70.0,30030.0,22000.0,97636.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
15 RENWICK ST 701,1,10013,CND,1.0,2600000.0,0.0,0.0,0.0,26000.0,115388.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
459 WASHINGTON ST 4S,1,10013,CND,1.0,4200000.0,0.0,0.0,0.0,42000.0,186396.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
130 WATTS ST 4S,1,10013,CND,1.0,2665000.0,1865500.0,70.0,36377.25,26650.0,118272.7,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
459 WASHINGTON ST 5S,1,10013,CND,1.0,47500000.0,750000.0,1.5789473684210529,14625.0,475000.0,2108050.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
482 GREENWICH ST 3,1,10013,CND,1.0,4995000.0,3996000.0,80.0,77922.0,49950.0,221678.1,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 2A,1,10013,CND,1.0,2250000.0,1687500.0,75.0,32906.25,22500.0,99855.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 2B,1,10013,CND,1.0,3500000.0,2799000.0,79.97142857142858,54580.5,35000.0,155330.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 3A,1,10013,CND,1.0,2750000.0,0.0,0.0,0.0,27500.0,122045.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 4C,1,10013,CND,1.0,2195000.0,1500000.0,68.3371298405467,29250.0,21950.0,97414.1,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 3C,1,10013,CND,1.0,1900000.0,1400000.0,73.68421052631578,27300.0,19000.0,84322.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
482 GREENWICH ST 2B,1,10013,CND,1.0,1250000.0,900000.0,72.0,17550.0,12500.0,55475.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 3B,1,10013,CND,1.0,3600000.0,3000000.0,83.33333333333334,58500.0,36000.0,159768.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 4D,1,10013,CND,1.0,2000000.0,1500000.0,75.0,29250.0,20000.0,88760.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 5A,1,10013,CND,1.0,2500000.0,1999000.0,79.96,38980.5,25000.0,110950.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 6B,1,10013,CND,1.0,3500000.0,32302.0,0.9229142857142858,581.4359999999999,35000.0,155330.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 5D,1,10013,CND,1.0,2310000.0,1148000.0,49.696969696969695,22386.0,23100.0,102517.8,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 10A,1,10013,CND,1.0,3100000.0,0.0,0.0,0.0,31000.0,137578.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 7B,1,10013,CND,1.0,3600000.0,2520000.0,70.0,49140.0,36000.0,159768.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 7A,1,10013,CND,1.0,3200000.0,770382.0,24.0744375,15022.449,32000.0,142016.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 10D,1,10013,CND,1.0,2525000.0,1515000.0,60.0,29542.5,25250.0,112059.5,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 7C,1,10013,CND,1.0,1865625.0,1399218.0,74.99995979899498,27284.751,18656.25,82796.4375,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 11D,1,10013,CND,1.0,2730000.0,1638000.0,60.0,31941.0,27300.0,121157.4,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 11C,1,10013,CND,1.0,2740000.0,2000000.0,72.99270072992701,39000.0,27400.0,121601.2,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
471 WASHINGTON ST 1C,1,10013,CND,1.0,2825000.0,2401250.0,85.0,46824.375,28250.0,125373.5,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
471 WASHINGTON ST 1B,1,10013,CND,1.0,4775000.0,3342500.0,70.0,65178.75,47750.0,211914.5,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
481 WASHINGTON ST 4S,1,10013,CND,1.0,5985000.0,4000000.0,66.83375104427736,78000.0,59850.0,265614.3,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
290 WEST ST 2B,1,10013,CND,1.0,5125000.0,3331250.0,65.0,64959.375,51250.0,227447.5,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
290 WEST ST 5B,1,10013,CND,1.0,6175000.0,3999999.0,64.77731174089068,77999.9805,61750.0,274046.5,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
290 WEST ST 5A,1,10013,CND,1.0,6900000.0,0.0,0.0,0.0,69000.0,306222.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
3538 JUNCTION BLVD 5C,1,11368,CND,1.0,438000.0,320000.0,73.0593607305936,5760.0,0.0,19438.44,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3538 JUNCTION BLVD 5H,1,11368,CND,1.0,487000.0,0.0,0.0,0.0,0.0,21613.06,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3538 JUNCTION BLVD 6C,1,11368,CND,1.0,428000.0,273000.0,63.78504672897196,4914.0,0.0,18994.64,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
4048 97TH ST 4D,1,11368,CND,1.0,324480.0,0.0,0.0,0.0,0.0,14400.4224,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
4048 97TH ST 4B,1,11368,CND,1.0,475000.0,200000.0,42.10526315789473,3599.9999999999995,0.0,21080.5,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
4048 97TH ST 4E,1,11368,CND,1.0,299130.0,0.0,0.0,0.0,0.0,13275.3894,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
9904 42ND AVE,1,11368,SFR,1.0,640000.0,0.0,0.0,0.0,0.0,28403.2,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
9905 43RD AVE 1B,1,11368,CND,1.0,350000.0,150000.0,42.85714285714285,2700.0,0.0,15533.000000000002,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
9907 43RD AVE 4B,1,11368,CND,1.0,232000.0,0.0,0.0,0.0,0.0,10296.16,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
4515 JUNCTION BLVD,1,11368,SFR,1.0,650000.0,328000.0,50.46153846153846,5904.0,0.0,28847.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
9613 46TH AVE,1,11368,SFR,1.0,850000.0,510000.0,60.0,9945.0,0.0,37723.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
4507 97TH PL,1,11368,SFR,1.0,890000.0,712000.0,80.0,13884.0,0.0,39498.2,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
4504 98TH ST,1,11368,SFR,1.0,450000.0,360000.0,80.0,6479.999999999999,0.0,19971.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
9779 CORONA AVE,1,11368,SFR,1.0,463000.0,277000.0,59.827213822894166,4986.0,0.0,20547.94,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10123 NICOLLS AVE,1,11368,SFR,1.0,475000.0,434981.0,91.57494736842104,7829.657999999999,0.0,21080.5,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10607 NORTHERN BLVD 5A,1,11368,CND,1.0,410000.0,0.0,0.0,0.0,0.0,18195.800000000003,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3325 104TH ST,1,11368,SFR,1.0,699000.0,540000.0,77.25321888412017,10530.0,0.0,31021.620000000003,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3329 104TH ST,1,11368,SFR,1.0,829000.0,654900.0,78.99879372738239,12770.55,0.0,36791.02,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10505 34TH AVE,1,11368,SFR,1.0,730000.0,465000.0,63.6986301369863,8370.0,0.0,32397.4,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3335 107TH ST,1,11368,SFR,1.0,765000.0,0.0,0.0,0.0,0.0,33950.700000000004,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11202 NORTHERN BLVD 2B,1,11368,CND,1.0,340000.0,200000.0,58.82352941176471,3599.9999999999995,0.0,15089.2,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11202 NORTHERN BLVD 2F,1,11368,CND,1.0,636406.0,562500.0,88.38697309579105,10968.75,0.0,28243.69828,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11202 NORTHERN BLVD 6C,1,11368,CND,1.0,390716.0,0.0,0.0,0.0,0.0,17339.97608,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11202 NORTHERN BLVD 5B,1,11368,CND,1.0,400000.0,0.0,0.0,0.0,0.0,17752.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11202 NORTHERN BLVD 5G,1,11368,CND,1.0,583274.0,462400.0,79.27663499487376,8323.199999999999,0.0,25885.70012,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11202 NORTHERN BLVD PH-C,1,11368,CND,1.0,436020.0,0.0,0.0,0.0,0.0,19350.5676,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11202 NORTHERN BLVD 6TH,1,11368,CND,1.0,648760.0,511200.0,78.79647327208829,9968.4,0.0,28791.9688,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11202 NORTHERN BLVD 6F,1,11368,CND,1.0,641497.0,308584.0,48.10373236351846,5554.512,0.0,28469.63686,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11202 NORTHERN BLVD PH-F,1,11368,CND,1.0,666953.0,0.0,0.0,0.0,0.0,29599.374140000004,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10114 34TH AVE,1,11368,SFR,1.0,550000.0,399000.0,72.54545454545455,7181.999999999999,0.0,24409.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3531 101ST ST,1,11368,SFR,1.0,673000.0,300000.0,44.57652303120357,5400.0,0.0,29867.74,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10328 34TH AVE,1,11368,SFR,1.0,499000.0,449000.0,89.97995991983969,8081.999999999999,0.0,22145.620000000003,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3518 104TH ST,1,11368,SFR,1.0,540000.0,400000.0,74.07407407407408,7199.999999999999,0.0,23965.2,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3521 105TH ST,1,11368,SFR,1.0,850000.0,510000.0,60.0,9945.0,0.0,37723.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3508 109TH ST,1,11368,SFR,1.0,625000.0,425000.0,68.0,7649.999999999999,0.0,27737.5,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10830 35TH AVE,1,11368,SFR,1.0,588000.0,441000.0,75.0,7937.999999999999,0.0,26095.44,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10809 36TH AVE,1,11368,SFR,1.0,525000.0,315000.0,60.0,5670.0,0.0,23299.5,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3450 111TH ST,1,11368,SFR,1.0,490000.0,330400.0,67.42857142857143,5947.2,0.0,21746.2,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3449 110TH ST,1,11368,SFR,1.0,550000.0,330000.0,60.0,5940.0,0.0,24409.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3421 110TH ST,1,11368,SFR,1.0,540000.0,470000.0,87.03703703703704,8460.0,0.0,23965.2,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3730 99TH ST,1,11368,SFR,1.0,650000.0,487500.0,75.0,8775.0,0.0,28847.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10003 39TH AVE 4A,1,11368,CND,1.0,510000.0,320000.0,62.74509803921568,5760.0,0.0,22633.800000000003,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10005 39TH AVE 2C,1,11368,CND,1.0,480000.0,360000.0,75.0,6479.999999999999,0.0,21302.4,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10009 39TH AVE 4E,1,11368,CND,1.0,455000.0,273000.0,60.0,4914.0,0.0,20192.9,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10009 39TH AVE 3F,1,11368,CND,1.0,355000.0,0.0,0.0,0.0,0.0,15754.9,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10023 39TH AVE 2A,1,11368,CND,1.0,260000.0,0.0,0.0,0.0,0.0,11538.8,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3733 107TH ST 2B,1,11368,CND,1.0,200000.0,0.0,0.0,0.0,0.0,8876.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10716 37TH AVE 2A,1,11368,CND,1.0,433000.0,280000.0,64.66512702078522,5040.0,0.0,19216.54,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10716 37TH AVE 3D,1,11368,CND,1.0,321438.0,0.0,0.0,0.0,0.0,14265.41844,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10716 37TH AVE 5A,1,11368,CND,1.0,283920.0,0.0,0.0,0.0,0.0,12600.3696,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10448 37TH DR 4D,1,11368,CND,1.0,300000.0,0.0,0.0,0.0,0.0,13314.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10461 38TH AVE 2B,1,11368,CND,1.0,398000.0,0.0,0.0,0.0,0.0,17663.24,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10461 38TH AVE 3A,1,11368,CND,1.0,420000.0,315000.0,75.0,5670.0,0.0,18639.6,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10463 38TH AVE 2B,1,11368,CND,1.0,497000.0,298200.0,60.0,5367.599999999999,0.0,22056.86,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10421 39TH AVE 211D,1,11368,CND,1.0,499000.0,140000.0,28.0561122244489,2520.0,0.0,22145.620000000003,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10419 39TH AVE 194B,1,11368,CND,1.0,438000.0,0.0,0.0,0.0,0.0,19438.44,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10421 39TH AVE 211C,1,11368,CND,1.0,480000.0,0.0,0.0,0.0,0.0,21302.4,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10434 39TH AVE,1,11368,SFR,1.0,475000.0,0.0,0.0,0.0,0.0,21080.5,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10464 39TH AVE 2B,1,11368,CND,1.0,452000.0,361600.0,80.0,6508.799999999999,0.0,20059.76,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10838 37TH AVE,1,11368,SFR,1.0,643999.0,483000.0,75.00011645980817,8694.0,0.0,28580.67562,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10821 37TH DR,1,11368,SFR,1.0,795000.0,636000.0,80.0,12402.0,0.0,35282.100000000006,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3739 108TH ST,1,11368,SFR,1.0,400000.0,0.0,0.0,0.0,0.0,17752.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 1A,1,11368,CND,1.0,10658812.0,18780.0,0.1761922435633539,338.04,106588.12,473038.07656,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 2C,1,11368,CND,1.0,470000.0,0.0,0.0,0.0,0.0,20858.6,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 2J,1,11368,CND,1.0,470000.0,0.0,0.0,0.0,0.0,20858.6,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 3D,1,11368,CND,1.0,440000.0,220000.0,50.0,3960.0,0.0,19527.2,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 4C,1,11368,CND,1.0,520000.0,370000.0,71.15384615384616,6659.999999999999,0.0,23077.6,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 4B,1,11368,CND,1.0,318000.0,200000.0,62.893081761006286,3599.9999999999995,0.0,14112.84,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 4J,1,11368,CND,1.0,538000.0,376600.0,70.0,6778.799999999999,0.0,23876.44,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 5H,1,11368,CND,1.0,300000.0,150000.0,50.0,2700.0,0.0,13314.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 5G,1,11368,CND,1.0,350000.0,0.0,0.0,0.0,0.0,15533.000000000002,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 5I,1,11368,CND,1.0,318000.0,0.0,0.0,0.0,0.0,14112.84,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 5L,1,11368,CND,1.0,318000.0,0.0,0.0,0.0,0.0,14112.84,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 5K,1,11368,CND,1.0,400000.0,0.0,0.0,0.0,0.0,17752.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 6I,1,11368,CND,1.0,320000.0,284700.0,88.96875,5124.599999999999,0.0,14201.6,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 7J,1,11368,CND,1.0,409000.0,0.0,0.0,0.0,0.0,18151.42,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11119 38TH AVE,1,11368,SFR,1.0,220000.0,216015.0,98.18863636363636,3888.27,0.0,9763.6,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11130 37TH AVE 1A,1,11368,CND,1.0,385000.0,130000.0,33.76623376623377,2340.0,0.0,17086.3,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11130 37TH AVE 4A,1,11368,CND,1.0,409000.0,210000.0,51.34474327628362,3780.0,0.0,18151.42,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3717 111TH ST 3A,1,11368,CND,1.0,570000.0,399000.0,70.0,7181.999999999999,0.0,25296.6,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3717 111TH ST 2A,1,11368,CND,1.0,533800.0,425000.0,79.61783439490446,7649.999999999999,0.0,23690.044,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3717 111TH ST 3D,1,11368,CND,1.0,493000.0,300000.0,60.85192697768763,5400.0,0.0,21879.34,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3717 111TH ST 4E,1,11368,CND,1.0,503000.0,250000.0,49.70178926441352,4500.0,0.0,22323.140000000003,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3717 111TH ST 4C,1,11368,CND,1.0,490000.0,0.0,0.0,0.0,0.0,21746.2,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11225 38TH AVE,1,11368,SFR,1.0,830000.0,705500.0,85.0,13757.25,0.0,36835.4,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11219 39TH AVE 1A,1,11368,CND,1.0,382000.0,229000.0,59.9476439790576,4122.0,0.0,16953.16,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11219 39TH AVE 4B,1,11368,CND,1.0,413000.0,206500.0,50.0,3717.0,0.0,18328.94,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11219 39TH AVE 2B,1,11368,CND,1.0,419990.0,293993.0,70.0,5291.874,0.0,18639.1562,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11219 39TH AVE 4A,1,11368,CND,1.0,395000.0,200000.0,50.63291139240506,3599.9999999999995,0.0,17530.100000000002,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11232 38TH AVE 1A,1,11368,CND,1.0,300000.0,0.0,0.0,0.0,0.0,13314.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11226 38TH AVE 2A,1,11368,CND,1.0,507000.0,249000.0,49.11242603550296,4482.0,0.0,22500.66,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11226 38TH AVE 3B,1,11368,CND,1.0,465000.0,441750.0,95.0,7951.499999999999,0.0,20636.7,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11232 38TH AVE 4B,1,11368,CND,1.0,291000.0,0.0,0.0,0.0,0.0,12914.58,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11226 38TH AVE 5B,1,11368,CND,1.0,376900.0,0.0,0.0,0.0,0.0,16726.822,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
9705 50TH AVE 5A,1,11368,CND,1.0,258000.0,206400.0,80.0,3715.2,0.0,11450.04,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
4725 98TH ST,1,11368,SFR,1.0,800000.0,640000.0,80.0,12480.0,0.0,35504.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
4723 98TH ST,1,11368,SFR,1.0,490000.0,240000.0,48.97959183673469,4320.0,0.0,21746.2,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
4755 98TH PL,1,11368,SFR,1.0,600000.0,579975.0,96.6625,11309.5125,0.0,26628.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
9804 ALSTYNE AVE,1,11368,SFR,1.0,688000.0,388000.0,56.395348837209305,6983.999999999999,0.0,30533.44,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
5304 96TH ST,1,11368,SFR,1.0,518500.0,225000.0,43.39440694310511,4050.0,0.0,23011.03,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
5332 96TH ST,1,11368,SFR,1.0,550000.0,0.0,0.0,0.0,0.0,24409.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
5336 96TH ST,1,11368,SFR,1.0,738000.0,0.0,0.0,0.0,0.0,32752.44,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
9709 55TH AVE,1,11368,SFR,1.0,748000.0,486200.0,65.0,8751.599999999999,0.0,33196.240000000005,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
5502 96TH ST,1,11368,SFR,1.0,785000.0,0.0,0.0,0.0,0.0,34838.3,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
5539 96TH ST,1,11368,SFR,1.0,700000.0,420000.0,60.0,7559.999999999999,0.0,31066.000000000004,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
5515 97TH ST,1,11368,SFR,1.0,717000.0,279000.0,38.912133891213394,5022.0,0.0,31820.460000000003,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
5517 97TH PL,1,11368,SFR,1.0,540000.0,424000.0,78.51851851851852,7631.999999999999,0.0,23965.2,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
5014 102ND ST,1,11368,SFR,1.0,880000.0,792000.0,90.0,15444.0,0.0,39054.4,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
5111 101ST ST,1,11368,SFR,1.0,705000.0,387000.0,54.8936170212766,6965.999999999999,0.0,31287.9,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
5104 101ST ST 6B,1,11368,CND,1.0,365000.0,0.0,0.0,0.0,0.0,16198.7,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
5114 101ST ST 11C,1,11368,CND,1.0,519000.0,300000.0,57.80346820809249,5400.0,0.0,23033.22,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
5114 101ST ST 11A,1,11368,CND,1.0,313500.0,250800.0,80.0,4514.4,0.0,13913.13,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
5109 99TH ST 12B,1,11368,CND,1.0,500000.0,350000.0,70.0,6299.999999999999,0.0,22190.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10422 CORONA AVE,1,11368,SFR,1.0,901000.0,0.0,0.0,0.0,0.0,39986.380000000005,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10437 ALSTYNE AVE,1,11368,SFR,1.0,600000.0,450000.0,75.0,8099.999999999999,0.0,26628.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
5510 102ND ST 2A3,1,11368,CND,1.0,345000.0,0.0,0.0,0.0,0.0,15311.1,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
